lp__,p2,p1,p0,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99,log_lik.100,log_lik.101,log_lik.102,y.1,y.2,y.3,y.4,y.5,y.6,y.7,y.8,y.9,y.10,y.11,y.12,y.13,y.14,y.15,y.16,y.17,y.18,y.19,y.20,y.21,y.22,y.23,y.24,y.25,y.26,y.27,y.28,y.29,y.30,y.31,y.32,y.33,y.34,y.35,y.36,y.37,y.38,y.39,y.40,y.41,y.42,y.43,y.44,y.45,y.46,y.47,y.48,y.49,y.50,y.51,y.52,y.53,y.54,y.55,y.56,y.57,y.58,y.59,y.60,y.61,y.62,y.63,y.64,y.65,y.66,y.67,y.68,y.69,y.70,y.71,y.72,y.73,y.74,y.75,y.76,y.77,y.78,y.79,y.80,y.81,y.82,y.83,y.84,y.85,y.86,y.87,y.88,y.89,y.90,y.91,y.92,y.93,y.94,y.95,y.96,y.97,y.98,y.99,y.100,y.101,y.102
# Stepsize adaptation complete.
# eta = 1
0,5.02077,5.08511,5.02725,2.19474,-1.71012,-1.71864,-1.72514,-1.87507,-1.71546,-1.70712,-1.70776,-1.70517,-1.70778,-1.85357,-1.93154,-1.71899,-1.85191,-1.71186,-1.70702,-1.71431,-1.70841,-1.78001,-1.77272,-1.70593,-1.74131,-2.07865,-1.77388,-2.03059,-2.08629,-1.87215,-1.71302,-1.70563,-1.7072,-1.89873,-2.31774,-2.18324,-1.72441,-2.16034,-1.72001,-1.79962,-1.71204,-2.30781,-1.95255,-1.79047,-2.01426,-1.86787,-2.05297,-1.75154,-1.70724,-1.78598,-1.8558,-1.71405,-1.88865,-1.72392,-1.83627,-1.79312,-2.54608,-1.72569,-1.71135,-1.7292,-1.70885,-1.70746,-1.71133,-1.72474,-1.75202,-1.86166,-1.71608,-1.86038,-2.25057,-1.70511,-1.70604,-1.85794,-1.73583,-1.84669,-2.20745,-1.72605,-1.97488,-1.7137,-1.81272,-1.80556,-1.78705,-1.72773,-1.71897,-1.70509,-1.92362,-1.75776,-1.76597,-1.97564,-2.04717,-1.95009,-1.72061,-2.27298,-1.71116,-1.72678,-2.36666,-1.70768,-1.97217,-1.95546,-1.70615,-1.94181,-1.71369,-2.29592,-1.74209,-1.72812,-39.2875,-5.80617,105.121,100.614,96.2102,91.9085,87.7093,83.6125,79.6181,75.7262,71.9368,68.2498,64.6653,61.1832,57.8036,54.5265,51.3518,48.2795,45.3097,42.4424,39.6775,37.015,34.4551,31.9975,29.6425,27.3898,25.2397,23.192,21.2467,19.4039,17.6636,16.0257,14.4902,13.0573,11.7267,10.4987,9.37303,8.34986,7.42915,6.61089,5.89509,5.28174,4.77085,4.36241,4.05642,3.85289,3.75181,3.75318,3.85701,4.0633,4.37204,4.78323,5.29688,5.91298,6.63154,7.45255,8.37601,9.40193,10.5303,11.7611,13.0944,14.5301,16.0683,17.709,19.4521,21.2976,23.2456,25.2961,27.449,29.7044,32.0622,34.5225,37.0852,39.7504,42.5181,45.3881,48.3607,51.4357,54.6132,57.8931,61.2754,64.7603,68.3475,72.0373,75.8295,79.7241,83.7212,87.8207,92.0227,96.3272,100.734,105.243,109.855,114.57,119.386,124.305,129.327,134.451,139.678,145.007,150.438,155.972,155.972,216.286
0,5.00438,4.9774,5.02882,2.38795,-1.80026,-1.81115,-1.81902,-1.96764,-1.80856,-1.78938,-1.78937,-1.79067,-1.79885,-1.88212,-2.02743,-1.79269,-1.95252,-1.78995,-1.7895,-1.80936,-1.78937,-1.88214,-1.82411,-1.79588,-1.80443,-2.16621,-1.87512,-2.12057,-2.05677,-1.89571,-1.79049,-1.7944,-1.79746,-1.99208,-2.24497,-2.1404,-1.81817,-2.12583,-1.8122,-1.84986,-1.80192,-2.34677,-2.02776,-1.87789,-2.02413,-1.94555,-2.0601,-1.83672,-1.793,-1.86527,-1.92482,-1.79852,-1.94862,-1.80588,-1.89949,-1.86138,-2.51323,-1.80396,-1.79716,-1.81553,-1.79056,-1.78974,-1.80011,-1.7983,-1.81512,-1.89218,-1.79179,-1.88562,-2.33037,-1.79205,-1.79854,-1.87252,-1.79665,-1.97183,-2.10871,-1.79111,-1.93406,-1.78966,-1.8268,-1.8209,-1.80999,-1.85915,-1.84707,-1.81076,-1.8711,-1.79309,-1.93643,-1.88866,-1.9248,-1.86705,-1.79404,-2.04206,-1.8618,-1.79405,-2.07707,-1.86018,-1.85146,-1.84071,-1.83343,-1.82882,-1.81853,-1.98494,-1.79845,-1.96583,-36.7741,-4.02636,105.251,100.75,96.3512,92.0544,87.8596,83.767,79.7765,75.8881,72.1019,68.4177,64.8357,61.3558,57.978,54.7023,51.5288,48.4574,45.4881,42.6209,39.8558,37.1929,34.632,32.1733,29.8168,27.5623,25.4099,23.3597,21.4116,19.5656,17.8217,16.18,14.6404,13.2029,11.8675,10.6342,9.50306,8.47403,7.54712,6.72233,5.99966,5.37911,4.86068,4.44437,4.13018,3.91811,3.80816,3.80033,3.89461,4.09102,4.38955,4.7902,5.29297,5.89785,6.60486,7.41399,8.32524,9.3386,10.4541,11.6717,12.9914,14.4133,15.9372,17.5633,19.2915,21.1219,23.0543,25.0889,27.2255,29.4643,31.8053,34.2483,36.7935,39.4408,42.1902,45.0417,47.9953,51.0511,54.209,57.469,60.8311,64.2953,67.8617,71.5302,75.3008,79.1735,83.1484,87.2253,91.4044,95.6856,100.069,104.554,109.142,113.832,118.623,123.517,128.513,133.612,138.812,144.114,149.519,155.025,155.025,215.051
0,5.01773,4.97694,5.02176,2.19963,-1.7552,-1.7757,-1.78798,-2.01135,-1.76456,-1.71512,-1.71359,-1.72081,-1.73943,-1.77506,-2.06283,-1.70723,-1.9556,-1.70816,-1.71153,-1.74877,-1.70939,-1.84795,-1.73304,-1.72323,-1.71663,-2.19744,-1.82913,-2.13448,-1.99323,-1.81588,-1.70743,-1.71667,-1.72067,-1.96247,-2.22289,-2.10439,-1.7455,-2.09139,-1.73698,-1.77475,-1.72349,-2.37189,-1.99212,-1.81331,-1.98198,-1.89217,-2.02595,-1.76288,-1.71139,-1.79589,-1.86552,-1.7176,-1.89305,-1.72606,-1.83538,-1.79082,-2.5641,-1.72395,-1.71669,-1.73841,-1.70859,-1.70766,-1.71971,-1.71807,-1.73842,-1.83074,-1.71056,-1.8244,-2.33414,-1.70954,-1.71617,-1.81215,-1.71826,-1.90939,-2.10324,-1.71118,-1.89428,-1.70724,-1.76183,-1.755,-1.74107,-1.77293,-1.75917,-1.72245,-1.82858,-1.71865,-1.84622,-1.85812,-1.90868,-1.83321,-1.70757,-2.0726,-1.76018,-1.70731,-2.13133,-1.75404,-1.82741,-1.81345,-1.72799,-1.79923,-1.716,-2.03888,-1.70724,-1.83096,-41.6105,-4.85797,105.58,101.066,96.6537,92.344,88.1367,84.0318,80.0292,76.1291,72.3313,68.636,65.043,61.5524,58.1643,54.8785,51.6951,48.6141,45.6354,42.7592,39.9854,37.314,34.7449,32.2783,29.914,27.6521,25.4926,23.4356,21.4809,19.6286,17.8787,16.2311,14.686,13.2433,11.9029,10.665,9.52945,8.49629,7.56552,6.73714,6.01115,5.38756,4.86636,4.44755,4.13113,3.91711,3.80547,3.79623,3.88939,4.08493,4.38287,4.78319,5.28592,5.89103,6.59853,7.40843,8.32072,9.3354,10.4525,11.6719,12.9938,14.4181,15.9447,17.5737,19.3052,21.139,23.0752,25.1138,27.2548,29.4982,31.844,34.2921,36.8427,39.4957,42.251,45.1087,48.0689,51.1314,54.2963,57.5636,60.9333,64.4054,67.9799,71.6568,75.4361,79.3177,83.3018,87.3882,91.5771,95.8683,100.262,104.758,109.356,114.057,118.86,123.766,128.774,133.884,139.097,144.412,149.83,155.35,155.35,215.522
0,5.02394,4.908,4.97991,2.60342,-1.97152,-1.99267,-2.00348,-2.21183,-1.97348,-1.90886,-1.90495,-1.91518,-1.93745,-1.89179,-2.22861,-1.88342,-2.13061,-1.88708,-1.89342,-1.93656,-1.88799,-2.02415,-1.88073,-1.90439,-1.87627,-2.29575,-1.99732,-2.23949,-2.03881,-1.93015,-1.87671,-1.89065,-1.89404,-2.08874,-2.206,-2.12872,-1.91274,-2.12492,-1.90393,-1.91571,-1.8914,-2.37107,-2.09071,-1.95732,-2.06474,-2.01214,-2.09969,-1.91615,-1.87868,-1.9378,-1.98573,-1.88209,-2.0023,-1.8869,-1.95995,-1.92872,-2.51271,-1.88413,-1.88611,-1.90482,-1.87583,-1.87581,-1.89031,-1.87939,-1.89014,-1.94657,-1.87603,-1.94102,-2.37158,-1.88172,-1.88963,-1.93075,-1.87809,-2.05351,-2.11467,-1.87584,-1.97829,-1.87766,-1.89828,-1.89433,-1.887,-1.94702,-1.93523,-1.90023,-1.93398,-1.87709,-2.01241,-1.95017,-1.98014,-1.93484,-1.88112,-2.08062,-1.93982,-1.88021,-2.11633,-1.93483,-1.92969,-1.92168,-1.90933,-1.91358,-1.89572,-2.05569,-1.88006,-2.00539,-31.0358,-3.9399,106.038,101.511,97.0855,92.7629,88.5428,84.4252,80.4101,76.4976,72.6875,68.98,65.375,61.8726,58.4726,55.1752,51.9802,48.8878,45.8979,43.0106,40.2257,37.5434,34.9636,32.4863,30.1115,27.8393,25.6695,23.6023,21.6376,19.7755,18.0158,16.3587,14.804,13.3519,12.0024,10.7553,9.61075,8.56873,7.62922,6.79223,6.05776,5.42581,4.89638,4.46947,4.14507,3.9232,3.80384,3.78701,3.87269,4.06089,4.35161,4.74485,5.2406,5.83888,6.53968,7.34299,8.24882,9.25718,10.368,11.5814,12.8973,14.3158,15.8367,17.4602,19.1862,21.0147,22.9457,24.9792,27.1153,29.3539,31.695,34.1386,36.6847,39.3334,42.0845,44.9382,47.8944,50.9532,54.1144,57.3782,60.7445,64.2133,67.7846,71.4585,75.2348,79.1137,83.0951,87.179,91.3654,95.6544,100.046,104.54,109.136,113.835,118.637,123.541,128.548,133.657,138.868,144.183,149.599,155.118,155.118,215.29
0,5.03166,5.10565,4.95745,2.38855,-1.7987,-1.80765,-1.81358,-1.9503,-1.8025,-1.79026,-1.79074,-1.78963,-1.7931,-1.90916,-1.98654,-1.80049,-1.91548,-1.7953,-1.79141,-1.79702,-1.79298,-1.85003,-1.85038,-1.78999,-1.82394,-2.09237,-1.84183,-2.0502,-2.12871,-1.943,-1.79947,-1.78965,-1.79022,-1.93785,-2.33632,-2.22022,-1.801,-2.20163,-1.79778,-1.88283,-1.79255,-2.26602,-1.97781,-1.84972,-2.07533,-1.91026,-2.10935,-1.82024,-1.79004,-1.84661,-1.90145,-1.7939,-1.9282,-1.80074,-1.88732,-1.85368,-2.53199,-1.80263,-1.79781,-1.81498,-1.79137,-1.79061,-1.79705,-1.80337,-1.82522,-1.91525,-1.79752,-1.91624,-2.25684,-1.78967,-1.7906,-1.91887,-1.81629,-1.90662,-2.22137,-1.80952,-2.02695,-1.79915,-1.8893,-1.88434,-1.8691,-1.80341,-1.79686,-1.78993,-1.99967,-1.84838,-1.82681,-2.0547,-2.12275,-2.03713,-1.81534,-2.3389,-1.79004,-1.82593,-2.43861,-1.78982,-2.08102,-2.06858,-1.80021,-2.06267,-1.81674,-2.41227,-1.85904,-1.79206,-32.5108,-5.76053,105.221,100.705,96.2926,91.9825,87.7751,83.6704,79.6684,75.769,71.9723,68.2783,64.687,61.1983,57.8123,54.529,51.3484,48.2704,45.2951,42.4225,39.6526,36.9853,34.4208,31.9589,29.5997,27.3431,25.1892,23.1381,21.1895,19.3437,17.6005,15.9601,14.4222,12.9871,11.6547,10.4249,9.29778,8.27335,7.3516,6.53253,5.81613,5.20241,4.69137,4.283,3.97731,3.7743,3.67396,3.6763,3.78132,3.98901,4.29938,4.71243,5.22815,5.84655,6.56762,7.39137,8.3178,9.34691,10.4787,11.7131,13.0503,14.4901,16.0326,17.6777,19.4256,21.2761,23.2293,25.2852,27.4437,29.7049,32.0688,34.5354,37.1047,39.7766,42.5512,45.4285,48.4084,51.4911,54.6764,57.9644,61.355,64.8484,68.4444,72.1431,75.9445,79.8485,83.8552,87.9646,92.1767,96.4915,100.909,105.429,110.052,114.777,119.605,124.536,129.57,134.706,139.945,145.286,150.73,156.277,156.277,216.731
0,4.99486,4.98744,5.009,2.53626,-1.84978,-1.85276,-1.85636,-1.95221,-1.85276,-1.85432,-1.85458,-1.85069,-1.8504,-1.97082,-2.00997,-1.86191,-1.95596,-1.85519,-1.85116,-1.85695,-1.85176,-1.9089,-1.89662,-1.85097,-1.87303,-2.14382,-1.90815,-2.10953,-2.11714,-1.96235,-1.85307,-1.85132,-1.8533,-2.01059,-2.28108,-2.18355,-1.86951,-2.16738,-1.86546,-1.91058,-1.85795,-2.32523,-2.04974,-1.9218,-2.06756,-1.98081,-2.09869,-1.88819,-1.85201,-1.91315,-1.965,-1.85662,-1.98631,-1.86292,-1.9439,-1.91088,-2.49932,-1.86147,-1.85736,-1.87429,-1.85039,-1.8498,-1.86016,-1.85663,-1.87081,-1.93727,-1.85123,-1.93111,-2.33911,-1.8528,-1.85931,-1.9186,-1.85463,-2.01977,-2.12101,-1.85037,-1.96883,-1.85051,-1.87761,-1.8725,-1.86358,-1.92088,-1.90996,-1.87473,-1.91067,-1.85078,-1.99862,-1.92265,-1.95105,-1.90382,-1.85876,-2.04347,-1.93267,-1.85984,-2.06726,-1.93429,-1.88656,-1.87814,-1.90926,-1.86875,-1.89445,-1.98151,-1.87072,-2.0552,-33.5106,-3.60235,104.943,100.453,96.0641,91.7774,87.5926,83.5097,79.5288,75.6497,71.8726,68.1975,64.6242,61.1529,57.7835,54.5161,51.3505,48.2869,45.3253,42.4655,39.7077,37.0518,34.4978,32.0457,29.6956,27.4474,25.3011,23.2567,21.3143,19.4738,17.7352,16.0986,14.5638,13.131,11.8002,10.5712,9.44418,8.41908,7.4959,6.67466,5.95533,5.33793,4.82246,4.40891,4.09729,3.88759,3.77982,3.77398,3.87006,4.06806,4.36799,4.76985,5.27363,5.87934,6.58697,7.39653,8.30801,9.32142,10.4368,11.654,12.9732,14.3943,15.9174,17.5423,19.2692,21.098,23.0288,25.0614,27.196,29.4325,31.771,34.2113,36.7536,39.3978,42.144,44.9921,47.9421,50.994,54.1478,57.4036,60.7613,64.2209,67.7825,71.4459,75.2113,79.0786,83.0479,87.1191,91.2922,95.5672,99.9441,104.423,109.004,113.687,118.471,123.358,128.346,133.437,138.629,143.923,149.32,154.818,154.818,214.749
0,5.01439,5.03618,5.01826,2.34861,-1.78082,-1.79032,-1.7972,-1.94042,-1.78715,-1.7731,-1.77335,-1.77293,-1.77832,-1.88485,-1.9939,-1.77999,-1.91999,-1.77546,-1.77304,-1.7861,-1.77363,-1.85166,-1.82049,-1.77556,-1.79646,-2.12679,-1.84493,-2.08209,-2.08027,-1.90242,-1.77664,-1.77472,-1.77686,-1.95841,-2.28061,-2.16731,-1.79452,-2.14984,-1.78969,-1.84713,-1.78126,-2.31796,-2.00007,-1.85339,-2.03288,-1.92149,-2.06857,-1.81592,-1.77518,-1.8454,-1.90609,-1.78082,-1.93272,-1.78878,-1.88507,-1.84697,-2.51851,-1.7887,-1.77986,-1.79736,-1.77477,-1.77375,-1.78106,-1.78546,-1.80594,-1.89349,-1.77823,-1.88972,-2.2892,-1.77319,-1.77669,-1.88213,-1.78893,-1.92559,-2.15834,-1.78119,-1.96579,-1.77426,-1.83818,-1.83178,-1.81761,-1.8125,-1.80217,-1.778,-1.91011,-1.79397,-1.86427,-1.94217,-1.99296,-1.91899,-1.77389,-2.15492,-1.79914,-1.77486,-2.21499,-1.79425,-1.91843,-1.90463,-1.77856,-1.89092,-1.7735,-2.13363,-1.77624,-1.84377,-36.033,-4.77322,105.197,100.692,96.2891,91.9885,87.7903,83.6945,79.7009,75.8097,72.0208,68.3342,64.7499,61.268,57.8884,54.6111,51.4362,48.3635,45.3932,42.5252,39.7596,37.0962,34.5352,32.0765,29.7201,27.4661,25.3144,23.265,21.3179,19.4732,17.7307,16.0906,14.5529,13.1174,11.7843,10.5535,9.42501,8.39885,7.47502,6.65351,5.93433,5.31747,4.80294,4.39073,4.08084,3.87328,3.76804,3.76512,3.86453,4.06626,4.37032,4.7767,5.28541,5.89644,6.60979,7.42547,8.34347,9.36379,10.4864,11.7114,13.0387,14.4683,16.0003,17.6345,19.3711,21.2101,23.1513,25.1949,27.3408,29.589,31.9395,34.3924,36.9476,39.6051,42.3649,45.2271,48.1915,51.2583,54.4275,57.6989,61.0727,64.5488,68.1272,71.808,75.5911,79.4765,83.4642,87.5542,91.7466,96.0413,100.438,104.938,109.539,114.243,119.05,123.958,128.969,134.082,139.298,144.616,150.036,155.559,155.559,215.753
0,4.97756,5.0287,4.97499,2.1543,-1.72895,-1.70825,-1.69855,-1.71776,-1.70264,-1.75788,-1.75563,-1.73146,-1.70463,-2.01292,-1.78617,-1.76487,-1.744,-1.73749,-1.71838,-1.68711,-1.71749,-1.71524,-1.82104,-1.69046,-1.76594,-1.97948,-1.72336,-1.94866,-2.16612,-1.91174,-1.70723,-1.68692,-1.68642,-1.85351,-2.38057,-2.22899,-1.69921,-2.19497,-1.69678,-1.79785,-1.69092,-2.28642,-1.92857,-1.76727,-2.02163,-1.84595,-2.06122,-1.72995,-1.68777,-1.76382,-1.83327,-1.69338,-1.86442,-1.70175,-1.8096,-1.766,-2.60235,-1.70106,-1.69843,-1.72261,-1.68717,-1.68653,-1.70192,-1.69545,-1.71468,-1.80572,-1.68834,-1.79717,-2.37064,-1.69133,-1.70085,-1.77895,-1.69242,-1.92859,-2.05344,-1.68696,-1.84382,-1.68852,-1.72046,-1.71334,-1.70165,-1.79637,-1.78152,-1.72956,-1.75798,-1.68661,-1.91904,-1.76923,-1.80338,-1.74326,-1.70918,-1.91395,-1.83356,-1.71411,-1.93485,-1.84379,-1.71482,-1.70532,-1.81065,-1.69523,-1.79013,-1.80937,-1.74992,-2.06977,-46.7083,-3.71517,104.271,99.8015,95.434,91.168,87.0036,82.9408,78.9796,75.1199,71.3618,67.7053,64.1503,60.6969,57.3451,54.0949,50.9462,47.8991,44.9536,42.1097,39.3673,36.7265,34.1873,31.7496,29.4135,27.179,25.0461,23.0147,21.0849,19.2567,17.5301,15.905,14.3815,12.9595,11.6392,10.4204,9.30319,8.28755,7.37348,6.56099,5.85007,5.24072,4.73294,4.32674,4.02211,3.81905,3.71756,3.71765,3.81931,4.02254,4.32734,4.73372,5.24167,5.85119,6.56228,7.37495,8.28919,9.305,10.4224,11.6413,12.9619,14.384,15.9076,17.5329,19.2597,21.0881,23.0181,25.0496,27.1827,29.4174,31.7537,34.1915,36.7309,39.3719,42.1144,44.9585,47.9042,50.9515,54.1003,57.3507,60.7027,64.1563,67.7114,71.3681,75.1264,78.9862,82.9476,87.0106,91.1752,95.4413,99.809,104.278,108.849,113.522,118.296,123.171,128.148,133.227,138.407,143.689,149.073,154.558,154.558,214.339
0,5.0087,5.05231,4.9705,2.26272,-1.73558,-1.73856,-1.74228,-1.85606,-1.7379,-1.74407,-1.74481,-1.73863,-1.73561,-1.90589,-1.91595,-1.7579,-1.85026,-1.74795,-1.74084,-1.73984,-1.74237,-1.79355,-1.81153,-1.73557,-1.77774,-2.06432,-1.7913,-2.02295,-2.11408,-1.90527,-1.74581,-1.73562,-1.73655,-1.9071,-2.33061,-2.20134,-1.75081,-2.17858,-1.74715,-1.8311,-1.74049,-2.28648,-1.95799,-1.80974,-2.03886,-1.8797,-2.07691,-1.77417,-1.73658,-1.80423,-1.8666,-1.74142,-1.89503,-1.74901,-1.8465,-1.80763,-2.56381,-1.74936,-1.7456,-1.7663,-1.73667,-1.73592,-1.74685,-1.74658,-1.767,-1.85743,-1.73978,-1.85358,-2.30896,-1.73659,-1.74136,-1.84553,-1.74997,-1.90995,-2.13545,-1.74238,-1.9321,-1.73624,-1.79909,-1.79235,-1.7778,-1.78459,-1.77281,-1.74375,-1.87124,-1.75354,-1.84541,-1.90279,-1.95465,-1.8778,-1.73572,-2.12032,-1.7719,-1.73611,-2.17934,-1.7669,-1.8725,-1.8579,-1.747,-1.84277,-1.73895,-2.08585,-1.73631,-1.83205,-39.0618,-4.79556,104.927,100.429,96.033,91.7396,87.5484,83.4593,79.4725,75.5879,71.8055,68.1253,64.5473,61.0715,57.698,54.4266,51.2575,48.1905,45.2258,42.3632,39.6029,36.9448,34.3889,31.9352,29.5837,27.3344,25.1874,23.1425,21.1998,19.3594,17.6211,15.9851,14.4513,13.0197,11.6902,10.463,9.33805,8.31527,7.39469,6.57632,5.86016,5.2462,4.73446,4.32492,4.01759,3.81247,3.70956,3.70885,3.81035,4.01406,4.31998,4.72811,5.23844,5.85098,6.56574,7.38269,8.30186,9.32323,10.4468,11.6726,13.0006,14.4308,15.9632,17.5979,19.3347,21.1737,23.115,25.1584,27.3041,29.552,31.902,34.3543,36.9088,39.5655,42.3244,45.1855,48.1489,51.2144,54.3822,57.6521,61.0243,64.4986,68.0752,71.754,75.535,79.4182,83.4036,87.4912,91.681,95.9731,100.367,104.864,109.462,114.163,118.966,123.872,128.879,133.989,139.201,144.515,149.931,155.45,155.45,215.598
0,5.01002,4.98331,4.94085,2.51743,-1.85331,-1.86325,-1.8701,-2.00453,-1.85973,-1.84219,-1.84218,-1.84317,-1.85001,-1.92854,-2.05074,-1.846,-1.9827,-1.84321,-1.84218,-1.85726,-1.84234,-1.91825,-1.87856,-1.84598,-1.8596,-2.16245,-1.91012,-2.12105,-2.10125,-1.95005,-1.84483,-1.84438,-1.84633,-2.00678,-2.28056,-2.18357,-1.8613,-2.17084,-1.85655,-1.90825,-1.84894,-2.3099,-2.03458,-1.9085,-2.07686,-1.9646,-2.11114,-1.87504,-1.8432,-1.89796,-1.94716,-1.84649,-1.96721,-1.8516,-1.92636,-1.89513,-2.53312,-1.85039,-1.8537,-1.8734,-1.84227,-1.8422,-1.85667,-1.8468,-1.85935,-1.92255,-1.84288,-1.91768,-2.35565,-1.8467,-1.85392,-1.90807,-1.84638,-2.01897,-2.11419,-1.84284,-1.96332,-1.84295,-1.87197,-1.8673,-1.85838,-1.90897,-1.89724,-1.86303,-1.91326,-1.84514,-1.97609,-1.93094,-1.96424,-1.91292,-1.846,-2.07367,-1.90446,-1.84551,-2.10985,-1.9009,-1.90366,-1.8942,-1.87616,-1.88411,-1.8629,-2.03507,-1.84693,-1.98301,-33.0611,-3.97669,105.275,100.769,96.3647,92.063,87.8636,83.7664,79.7714,75.8787,72.0882,68.3999,64.8139,61.3301,57.9485,54.6692,51.4921,48.4173,45.4446,42.5743,39.8061,37.1402,34.5765,32.1151,29.7559,27.4989,25.3441,23.2916,21.3414,19.4933,17.7475,16.104,14.5626,13.1235,11.7867,10.552,9.41965,8.38949,7.46157,6.63588,5.91243,5.29121,4.77223,4.35548,4.04096,3.82868,3.71864,3.71083,3.80526,4.00192,4.30081,4.70194,5.20531,5.81091,6.51874,7.32881,8.24112,9.25566,10.3724,11.5914,12.9127,14.3362,15.8619,17.4898,19.22,21.0524,22.9871,25.024,27.1631,29.4044,31.748,34.1939,36.7419,39.3922,42.1448,44.9995,47.9565,51.0158,54.1772,57.4409,60.8069,64.2751,67.8455,71.5181,75.293,79.1701,83.1495,87.231,91.4149,95.7009,100.089,104.58,109.172,113.867,118.665,123.564,128.566,133.67,138.876,144.184,149.595,155.108,155.108,215.201
0,4.98162,5.06602,5.06804,2.28443,-1.78194,-1.76383,-1.75539,-1.7737,-1.75896,-1.80749,-1.80549,-1.78418,-1.76065,-2.03267,-1.8354,-1.81333,-1.79767,-1.78909,-1.77231,-1.74551,-1.77135,-1.77213,-1.86152,-1.74807,-1.81288,-2.01181,-1.78028,-1.98498,-2.16209,-1.93844,-1.76135,-1.74521,-1.74523,-1.90168,-2.34535,-2.21161,-1.75922,-2.17997,-1.75712,-1.8352,-1.75125,-2.30261,-1.97656,-1.82692,-2.02293,-1.90226,-2.05483,-1.79282,-1.74838,-1.82696,-1.89426,-1.75602,-1.92565,-1.76609,-1.87493,-1.83305,-2.50323,-1.76672,-1.74983,-1.76575,-1.74904,-1.74744,-1.75111,-1.76215,-1.78547,-1.88171,-1.75261,-1.87519,-2.28036,-1.74532,-1.74887,-1.86068,-1.76143,-1.91124,-2.14125,-1.75178,-1.9349,-1.74545,-1.80223,-1.79419,-1.77935,-1.80368,-1.79273,-1.75982,-1.85305,-1.75349,-1.88536,-1.87015,-1.91059,-1.84194,-1.74795,-2.03713,-1.81743,-1.74891,-2.06671,-1.82057,-1.81293,-1.79959,-1.79626,-1.78388,-1.78227,-1.94207,-1.75997,-1.96212,-40.3045,-3.95496,104.279,99.8091,95.4414,91.1753,87.0109,82.9481,78.987,75.1275,71.3697,67.7136,64.1591,60.7062,57.355,54.1055,50.9576,47.9114,44.9668,42.1239,39.3827,36.7431,34.2051,31.7688,29.4342,27.2012,25.0699,23.0402,21.1122,19.2859,17.5612,15.9381,14.4167,12.997,11.6789,10.4625,9.34775,8.33463,7.42318,6.61338,5.90523,5.29874,4.79391,4.39073,4.0892,3.88933,3.79112,3.79456,3.89966,4.10641,4.41482,4.82489,5.33661,5.94998,6.66501,7.4817,8.40004,9.42003,10.5417,11.765,13.09,14.5166,16.0448,17.6748,19.4064,21.2396,23.1745,25.211,27.3493,29.5891,31.9306,34.3738,36.9186,39.5651,42.3133,45.163,48.1145,51.1676,54.3224,57.5788,60.9369,64.3966,67.958,71.621,75.3857,79.252,83.22,87.2897,91.461,95.734,100.109,104.585,109.163,113.842,118.624,123.507,128.491,133.577,138.765,144.055,149.446,154.939,154.939,214.803
